File_name,Individual,Which_ear,Objective,Temperature,HatchingState,AgeGroup,Clutch,Age_days,Age_hours,Age_mins,Age_secs,Age,Img,RampDiff,R-R2,LampDiff,L-R2,AverageAmp,AverageR2,Stage,Hair_width,Sypse_width,Scan_date ,Slice_size ,Z_first,Z_last,Surface_type,N_images_in_sequence,Kaylee_Image_number_HC,Kaylee_N_hair_cells,Kaylee_Total_N_of_hair_cells,Kaylee_HC_to_HC_length_um,Kaylee_HC_to_HC_surface_area,Kaylee_HC_to_HC_surface_area_SubsDiffs,Kaylee_HC_surface_length_um,Kaylee_HC_surface_area,Kaylee_HC_notes,Avital_Image_number_HC,Avital_N_hair_cells,Avital_Total_N_of_hair_cells,Avital_HC_to_HC_length_um,Avital_HC_to_HC_surface_area,Avital_HC_to_HC_surface_area_SubsDiffs,HumanError,Avital_HC_surface_length_um,Avital_HC_surface_area,Avital_HC_notes,Kaylee_Image_number_SYN,Kaylee_N_synapses,Kaylee_Total_N_synapses,Kaylee_SYN_notes,Avital_Image_number_SYN,Avital_N_synapses,Avital_Total_N_synapses,Avital_SYN_notes,Julie_Image_number_SYN,Julie_N_synapses,Julie_Total_N_synapses,Julie_SYN_notes,Kaylee_Image_number_SICE,Kaylee_SiCE_N_synapses,Trial_2,Notes
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,9,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,10,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,NA,NA
Indiv132L_c410_60x_third,132,left,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,10,22,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,9,13,77,124.383,3889.573333,3889.573333,173.02,5710.966667,HC are unclear,9,8,55,81.67,3671.726667,3671.726667,217.846666,234.472,7500.76,NA,21,5,135,NA,19,1,23,NA,11,2,115,NA,1,0,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,13,25,NA,194.939,NA,NA,236.38,NA,NA,13,17,NA,185.148,NA,NA,#VALUE!,202.884,NA,NA,23,13,NA,NA,21,4,NA,NA,13,0,NA,NA,3,0,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,17,21,NA,154.046,NA,NA,177.918,NA,NA,17,15,NA,147.139,NA,NA,#VALUE!,185.789,NA,NA,25,8,NA,NA,23,6,NA,NA,15,1,NA,NA,5,0,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,21,11,NA,52.962,NA,NA,112.537,NA,NA,21,9,NA,78.689,NA,NA,#VALUE!,179.088,NA,NA,27,9,NA,NA,25,2,NA,NA,17,2,NA,NA,7,0,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,25,4,NA,28.034,NA,NA,90.012,NA,NA,25,5,NA,54.424,NA,NA,#VALUE!,157.829,NA,NA,29,20,NA,NA,27,1,NA,NA,19,2,NA,NA,9,2,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,29,3,NA,29.072,NA,NA,66.778,NA,NA,29,1,NA,3.689,NA,NA,#VALUE!,165.052,NA,NA,31,14,NA,NA,29,2,NA,NA,21,6,NA,NA,11,3,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,33,17,NA,NA,31,3,NA,NA,23,4,NA,NA,13,4,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,35,12,NA,NA,33,2,NA,NA,25,5,NA,NA,15,5,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,37,21,NA,NA,35,2,NA,NA,27,6,NA,NA,17,9,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,39,9,NA,NA,NA,NA,NA,NA,29,10,NA,NA,19,12,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,41,7,NA,NA,NA,NA,NA,NA,31,10,NA,NA,21,25,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,10,NA,NA,23,41,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,8,NA,NA,25,48,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,12,NA,NA,27,66,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,13,NA,NA,29,88,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,9,NA,NA,31,41,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,8,NA,NA,33,71,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4,NA,NA,35,69,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,NA,NA,37,86,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,113,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,112,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,73,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,120,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,152,NA,NA
Indiv132R_c410_60x,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,9,29,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,84,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,21,5,24,40.134,615.7866667,615.7866667,68.29,942.9653333,None,21,2,15,20.414,451.2106667,451.2106667,164.576,59.427,1254.533333,Scale set according to Indiv132R_c410_60x,12,4,45,NA,NA,NA,NA,No synapses observed,12,3,32,NA,1,0,"This was a weird one- over exposed blue, unclear surface, etc.",NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,25,9,NA,43.515,NA,NA,60.636,NA,NA,25,8,NA,38.992,NA,NA,#VALUE!,70.54,NA,NA,14,4,NA,NA,NA,NA,NA,NA,14,5,NA,NA,3,0,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,29,10,NA,31.811,NA,NA,47.88,NA,NA,29,5,NA,25.196,NA,NA,#VALUE!,105.258,NA,NA,16,8,NA,NA,NA,NA,NA,NA,16,9,NA,NA,5,0,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,18,9,NA,NA,NA,NA,NA,NA,18,8,NA,NA,7,0,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,20,6,NA,NA,NA,NA,NA,NA,20,4,NA,NA,9,7,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,22,10,NA,NA,NA,NA,NA,NA,22,2,NA,NA,11,7,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,24,4,10,NA,NA,NA,NA,NA,24,1,NA,NA,13,9,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,73,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,108,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,84,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,40,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,33,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,NA,NA
Indiv132R_c410_60x_second,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,21,29,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,5,7,36,27.955,387.6586667,387.6586667,54.021,707.3706667,Measured along surface,5,5,20,13.301,569.9146667,569.9146667,-182.256,82.295,1127.616,Scale set according to Indiv132R_c410_60x,9,6,NA,NA,NA,NA,NA,No synapses observed,4,7,30,NA,1,13,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,9,23,NA,22.231,NA,NA,45.529,NA,NA,9,11,NA,43.277,NA,NA,#VALUE!,59.133,NA,NA,11,3,NA,NA,NA,NA,NA,NA,6,5,NA,NA,3,22,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,13,6,NA,22.5,NA,NA,33.082,NA,NA,13,4,NA,50.281,NA,NA,#VALUE!,70,NA,NA,13,1,NA,NA,NA,NA,NA,NA,8,4,NA,NA,5,17,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,NA,7,33,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,9,14,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,NA,NA,11,13,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,NA,NA,13,5,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,NA,NA,15,3,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11,NA,NA
Indiv132R_c410_60x_third **first surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,5,13,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,NA,NA
Indiv132R_c410_60x_third **second surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,26,38,NA,59,26,4,15,20.102,405.798,405.798,43.7,1122.51,Second right hand surface,26,3,11,14.383,425.772,425.772,-19.974,37.142,727.416,NA,25,4,15,NA,NA,NA,NA,No synapses observed,45,1,22,NA,20,6,NA,NA
Indiv132R_c410_60x_third **second surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,26,38,NA,59,30,2,NA,7.767,NA,NA,62.765,NA,NA,30,2,NA,29.493,NA,NA,#VALUE!,39.493,NA,NA,27,4,NA,NA,NA,NA,NA,NA,47,2,NA,NA,22,7,NA,NA
Indiv132R_c410_60x_third **second surface**,132,right,60,Cold,0,Younger,412,6,4,34,0,6.190277778,0441-0465,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170808,2,26,38,NA,59,34,6,NA,27.769,NA,NA,44.772,NA,NA,34,4,NA,19.802,NA,NA,#VALUE!,28.313,NA,NA,29,3,NA,NA,NA,NA,NA,NA,49,5,NA,NA,24,8,NA,NA
